page	item	no	class	entry	tone	length	syllabary	translation-1	translation-2	translation-3	translation-4
162	4	1559-5	verb	tsdlvgi	1	--	ᏣᏢᎩ	0	0	0	0
162	4	1559-6	verb	udlv?isdi	2.2.3	-..-	ᎤᏢᎢᏍᏗ	0	0	0	0
162	5	1560-1	noun	udlvgi	2.4	---	ᎤᏢᎩ	patient, sick person	0	0	0
162	5	1560-2	noun	junidlvgi	2.2	----	ᏧᏂᏢᎩ	0	0	0	0
y	6	1561-1	adjective	udlvkwdi	2.4	---	ᎤᏢᏈᏗ	sophisticated	0	0	0
162	6	1561-2	adjective	unadlvkwdi	2.2.4	-.--	ᎤᎾᏢᏈᏗ	0	0	0	0
162	7	1562-1	noun	udo	2	--	ᎤᏙ	his sister	her brother	0	0
162	7	1562-2	noun	judo	2	--	ᏧᏙ	0	0	0	0
162	8	1563-1	noun	udoda	2.2	---	ᎤᏙᏓ	his father	0	0	0
162	9	1564-1	other	udodagwada	2.23.2.2	--..-	ᎤᏙᏓᏆᏓ	all day	0	0	0
162	10	1565-1	noun	U(na)dodagwasgv?i	1.2.23.3.1.4	-.-.---	ᎤᎾᏙᏓᏆᏍᎬᎢ	Sunday	0	0	0
163	1	1566-1	noun	U(na)dodagwidena	2.2.23.3.2.4	-.-.---	ᎤᎾᏙᏓᏈᏕᎾ	Saturday	0	0	0
163	2	1567-1	other	udodagwidisv?i	1.23.3.2.3.4	--.----	ᎤᏙᏓᏈᏗᏒᎢ	during the day	0	0	0
163	3	1568-1	noun	U(na)dodagohnv?i	2.2.23.3.2.4	-.-..--	ᎤᎾᏙᏓᏉᏅᎢ	Monday	0	0	0
163	4	1569-1	other	udohiyu	2.2.2.4	--.-	ᎤᏙᎯᏳ	really, very	0	0	0
163	5	1570-1	noun	ududu	2.1	---	ᎤᏚᏚ	his grandfather	0	0	0
163	6	1571-1	verb	uduha	1.3	-.-	ᎤᏚᎭ	he's standing in liquid	0	0	0
163	6	1571-2	verb	agwaduha	1.2.3	-..-	ᎠᏆᏚᎭ	0	0	0	0
163	6	1571-3	verb	udusv?i	1.3.23	----	ᎤᏚᏒᎢ	0	0	0	0
163	6	1571-4	verb	uduso?i	3.3	----	ᎤᏚᏐᎢ	0	0	0	0
163	6	1571-5	verb	jadusesdi	2.3.3	.---	ᏣᏚᏎᏍᏗ	0	0	0	0
163	6	1571-6	verb	uduhdi	2.2	---	ᎤᏚᏗ	0	0	0	0
163	7	1572-1	noun	uduji	2.2	---	ᎤᏚᏥ	his uncle	0	0	0
163	7	1572-2	noun	judugi	2.2	---	ᏧᏚᏥ	0	0	0	0
163	8	1573-1	verb	uduliha	1.2.3	--.-	ᎤᏚᎵᎭ	he wants it	0	0	0
163	8	1573-2	verb	agwaduliha	1.2.2.3	-.-.-	ᎠᏆᏚᎵᎭ	0	0	0	0
163	8	1573-3	verb	udulvhv?i	1.2.2.23	-----	ᎤᏚᎸᎲᎢ	0	0	0	0
163	8	1573-4	verb	udulisgo?i	1.2.23.3	---.-	ᎤᏚᎵᏍᎪᎢ	0	0	0	0
163	8	1573-5	verb	jadula	2.23	.--	ᏣᏚᎳ	0	0	0	0
163	8	1573-6	verb	uduhldi	2.2	---	ᎤᏚᎸᏗ	0	0	0	0
163	9	1574-1	verb	udvnv?isdi	1.2.3.2	---.-	ᎤᏛᏅᎢᏍᏗ	he's willing	0	0	0
163	9	1574-2	verb	agwadvnv?isdi	1.2.2.3.2	-.--.-	ᎠᏆᏛᏅᎢᏍᏗ	0	0	0	0
163	9	1574-3	verb	udvnv?isdv?i	1.2.3.2.23	---.--	ᎤᏛᏅᎢᏍᏛᎢ	0	0	0	0
163	9	1574-4	verb	udvnv?isdo?i	1.2.3.2.3	---.--	ᎤᏛᏅᎢᏍᏙᏗ	0	0	0	0
163	9	1574-5	verb	jadvnv?isdesdi	2.2.3.2.3	.--.--	ᏣᏛᏅᎢᏍᏕᏍᏗ	0	0	0	0
163	10	1575-1	noun	ugaloga	2.2.23	-.--	ᎤᎦᎶᎦ	leaf	0	0	0
163	10	1575-2	noun	jugaloga	2.2.23	-.--	ᏧᎦᎶᎦ	0	0	0	0
163	11	1576-1	noun	ugama	23.3	-.-	ᎤᎦᎹ	soup	0	0	0
163	12	1577-1	adjective	uganasda	2.2.4	-.--	ᎤᎦᎾᏍᏓ	sweet	0	0	0
163	12	1577-2	adjective	uniganasda	2.2.2.4	--.--	ᎤᏂᎦᎾᏍᏓ	0	0	0	0
163	13	1578-1	adjective	uganawa	2.23.2	--.-	ᎤᎦᎾᏩ	warm	0	0	0
163	14	1579-1	noun	Uganawa	2.23.2	--.-	ᎤᎦᎾᏩ	Democrat	0	0	0
163	14	1579-2	noun	Uniganawa	2.2.23.2	---.-	ᎤᏂᎦᎾᏩ	0	0	0	0
164	1	1580-1	verb	uganawosga	1.2.2.2	--.--	ᎤᎦᎾᏬᏍᎦ	he's becoming warm	he's warming himself	0	0
164	1	1580-2	verb	agiganawosga	1.2.2.2.2	-.-.--	ᎠᎩᎦᎾᏬᏍᎦ	0	0	0	0
164	1	1580-3	verb	uganawosv?i	1.2.2.2.23	--.---	ᎤᎦᎾᏬᏒᎢ	0	0	0	0
164	1	1580-4	verb	uganawosgo?i	1.2.2.2.3	--.---	ᎤᎦᎾᏬᏍᎪᎢ	0	0	0	0
164	1	1580-5	verb	jaganawohi	2.2.2.23	.-.--	ᏣᎦᎾᏬᎯ	0	0	0	0
164	1	1580-6	verb	uganawohisdi	2.2.2.2.2	--.-.-	ᎤᎦᎾᏬᎯᏍᏗ	0	0	0	0
164	2	1581-1	noun	uganhda?dv?i	1.2.3.4	--.--	ᎤᎦᏅᏓᏛᎢ	page	0	0	0
164	3	1582-1	verb	ugeyuha	1.2.3	--.-	ᎤᎨᏳᎭ	he's possessive of her, it	he loves her	0	0
164	3	1582-2	verb	jigeyu?a	2.2.3	----	ᏥᎨᏳᎠ	0	0	0	0
164	3	1582-3	verb	agigeyuha	1.2.2.3	-.-.-	ᎠᎩᎨᏳᎭ	0	0	0	0
164	3	1582-4	verb	ugeyusv?i	1.2.3.23	-----	ᎤᎨᏳᏒᎢ	0	0	0	0
164	3	1582-5	verb	ugeyouso?i	1.2.3.3	-----	ᎤᎨᏳᏐᎢ	0	0	0	0
164	3	1582-6	verb	higeyusesdi	2.2.3.3	-----	ᎯᎨᏳᏎᏍᏗ	0	0	0	0
164	3	1582-7	verb	jageyusesdi	2.2.3.3	.----	ᏣᎨᏳᏎᏍᏗ	0	0	0	0
164	3	1582-8	verb	ugeyhdi	2.2	---	ᎤᎨᏳᏗ	0	0	0	0
164	4	1583-1	noun	ugeyuhna?i	2.2.23.2	---.-	ᎤᎨᏳᎿᎢ	possessive, stingy person	0	0	0
164	4	1583-2	noun	unigeyuhna?i	2.2.2.23.2	----.-	ᎤᏂᎨᏳᎿᎢ	0	0	0	0
164	5	1584-1	noun	ugidahli	2.1.3	--.-	ᎤᎩᏓᏟ	feather	0	0	0
164	5	1584-2	noun	jugidahli	2.1.3	--.-	ᏧᎩᏓᏟ	0	0	0	0
164	6	1585-1	other	ugijvda iyv?i	2.2.4 2.4	-.-- .--	ᎤᎩᏨᏓ ᎢᏴᎢ	next morning	0	0	0
164	7	1586-1	noun	ugitsdeyi	2.2.4	-.--	ᎤᎩᏥᏕᏱ	dawn	0	0	0
164	8	1587-1	other	ugodi	1.32	---	ᎤᎪᏗ	more	0	0	0
164	9	1588-1	adjective	ugodi	23.1	---	ᎤᎪᏗ	much, a lot of	0	0	0
164	9	1588-2	adjective	unigodi	2.3.1	----	ᎤᏂᎪᏗ	0	0	0	0
164	10	1589-1	verb	ugohniyoga	1.2.23.32	-----	ᎤᎪᏂᏲᎦ	he's late	0	0	0
164	10	1589-2	verb	agigohniyoga	1.2.2.23.32	-.----	ᎠᎩᎪᏂᏲᎦ	0	0	0	0
164	10	1589-3	verb	ugohniyojv?i	1.2.23.32.23	------	ᎤᎪᏂᏲᏨᎢ	0	0	0	0
164	10	1589-4	verb	ugohniyogo?i	1.2.23.32.3	------	ᎤᎪᏂᏲᎪᎢ	0	0	0	0
164	10	1589-5	verb	jagohniyogi	2.2.2.1	.----	ᏣᎪᏂᏲᎩ	0	0	0	0
164	10	1589-6	verb	ugohniyosdi	2.2.23.3	---.-	ᎤᎪᏂᏲᏍᏗ	0	0	0	0
165	1	1590-1	verb	ugosga	1.2	---	ᎤᎪᏍᎦ	it's decaying	it's spoiling	0	0
165	1	1590-2	verb	agigosga	1.2.2	-.--	ᎠᎩᎪᏍᎦ	0	0	0	0
165	1	1590-3	verb	ugosv?i	1.2.23	----	ᎤᎪᏒᎢ	0	0	0	0
165	1	1590-4	verb	ugosgo?i	1.2.3	----	ᎤᎪᏍᎪᎢ	0	0	0	0
165	1	1590-5	verb	jagohi	2.23	.--	ᏣᎪᎯ	0	0	0	0
165	1	1590-6	verb	ugohisdi	2.2.2	--.-	ᎤᎪᎯᏍᏗ	0	0	0	0
165	2	1591-1	adjective	ugosida	2.23.2	--.-	ᎤᎪᏏᏓ	rotten	0	0	0
165	2	1591-2	adjective	unagosida	2.2.23.2	-.-.-	ᎤᎾᎪᏏᏓ	0	0	0	0
165	3	1592-1	noun	uguku	2.1	---	ᎤᎫᎫ	hoot owl	0	0	0
165	3	1592-2	noun	uniguku	2.2.1	----	ᎤᏂᎫᎫ	0	0	0	0
165	4	1593-1	adjective	ugvhahli	2.23.2	--.-	ᎤᎬᎭᏟ	part	0	0	0
165	4	1593-2	adjective	unagvhahli	2.2.23.2	-.-.-	ᎤᎾᎬᎭᏟ	0	0	0	0
165	5	1594-1	other	ugvwiyuha	1.2.2.3	--..-	ᎤᎬᏫᏳᎭ	instead	0	0	0
165	6	1595-1	noun	ugvwiyuhi	2.2.2.2	--.--	ᎤᎬᏫᏳᎯ	king	president (nation)	chief	0
165	6	1595-2	noun	unigvwiyuhi	2.2.2.2.2	---.--	ᎤᏂᎬᏫᏳᎯ	0	0	0	0
165	7	1596-1	verb	uha	23	--	ᎤᎭ	he has a solid object	0	0	0
165	7	1596-2	verb	agiha	1.2	-.-	ᎠᎩᎭ	0	0	0	0
165	7	1596-3	verb	uhv?i	1.23	---	ᎤᎲᎢ	0	0	0	0
165	7	1596-4	verb	uho?i	1.3	---	ᎤᎰᎢ	0	0	0	0
165	7	1596-5	verb	jahesdi	2.3	.--	ᏣᎮᏍᏗ	0	0	0	0
165	8	1597-1	verb	uhahlogeha	1.2.3.2	-.-.-	ᎤᎭᏠᎨᎭ	he's yawning	0	0	0
165	8	1597-2	verb	akahlogeha	1.2.3.2	-.-.-	ᎠᎧᏠᎨᎭ	0	0	0	0
165	8	1597-3	verb	uhahlogehv?i	1.2.3.2.23	-.----	ᎤᎭᏠᎨᎲᎢ	0	0	0	0
165	8	1597-4	verb	uhahlogesgo?i	1.2.3.2.3	-.----	ᎤᎭᏠᎨᏍᎪᎢ	0	0	0	0
165	8	1597-5	verb	jahahlogvla	2.2.1.23	..---	ᏣᎭᏠᎬᎳ	0	0	0	0
165	8	1597-6	verb	uhahlogehdi	2.2.1.3	-.---	ᎤᎭᏠᎨᏗ	0	0	0	0
165	9	1598-1	noun	uhalvni	2.2.2	-.--	ᎤᎭᎸᏂ	bell	0	0	0
165	9	1598-2	noun	juhalvni	2.2.2	-.--	ᏧᎭᎸᏂ	0	0	0	0
165	10	1599-1	noun	uhanega?lv?i	1.2.3.2.4	-.-.--	ᎤᎭᏁᎦᎸᎢ	his lip	0	0	0
165	10	1599-2	noun	duhanega?lv?i	1.2.3.2.4	-.-.--	ᏚᎭᏁᎦᎸᎢ	0	0	0	0
165	11	1600-1	verb	uhawosdiha	1.2.3.2	-.-.-	ᎤᎭᏬᏍᏗᎭ	he's smothering, suffocating	0	0	0
165	11	1600-2	verb	agihawosdiha	1.2.2.3.2	-..-.-	ᎠᎩᎭᏬᏍᏗᎭ	0	0	0	0
165	11	1600-3	verb	akawosdiha	1.2.3.2	-.-.-	ᎠᎧᏬᏍᏗᎭ	0	0	0	0
165	11	1600-4	verb	uhawostanv?i	1.2.3.2.23	-.-.--	ᎤᎭᏬᏍᏔᏅᎢ	0	0	0	0
165	11	1600-5	verb	uhawosdisgo?i	1.2.3.2.3	-.----	ᎤᎭᏬᏍᏗᏍᎪᎢ	0	0	0	0
165	11	1600-6	verb	jahawosda	2.2.1	..--	ᏣᎭᏬᏍᏓ	0	0	0	0
165	11	1600-7	verb	uhawosdohdi	2.2.1.3	-.---	ᎤᎭᏬᏍᏙᏗ	0	0	0	0
166	1	1601-1	verb	uhisata	1.3.2	--.-	ᎤᎯᏌᏔ	there's dew	0	0	0
166	1	1601-2	verb	agihisata	1.2.3.2	-.-.-	ᎠᎩᎯᏌᏔ	0	0	0	0
166	1	1601-3	verb	uhisatv?i	1.3.2.23	--.--	ᎤᎯᏌᏛᎢ	0	0	0	0
166	1	1601-4	verb	uhisato?i	1.3.2.3	.-.--	ᎤᎯᏌᏙᎢ	0	0	0	0
166	1	1601-5	verb	jahisatesdi	2.3.2.3		ᏣᎯᏌᏖᏍᏗ	0	0	0	0
166	2	1602-1	verb	uhisohdaneha	1.2.2.32.2	----.-	ᎤᎯᏐᏓᏁᎭ	he's lonesome	he's homesick	0	0
166	2	1602-2	verb	agihisohdaneha	1.2.2.2.32.2	-.---.-	ᎠᎩᎯᏐᏓᏁᎭ	0	0	0	0
166	2	1602-3	verb	akisohdaneha	1.2.2.32.2	----.-	ᎠᎩᏐᏓᏁᎭ	0	0	0	0
166	2	1602-4	verb	uhisohdanelv?i	1.2.2.32.2.23	-------	ᎤᎯᏐᏓᏁᎸᎢ	0	0	0	0
166	2	1602-5	verb	uhisohdaneho?i	1.2.2.32.2.3	-------	ᎤᎯᏐᏓᏁᎰᎢ	0	0	0	0
166	2	1602-6	verb	jahisohdasi	2.2.2.1	.----	ᏣᎯᏐᏓᏏ	0	0	0	0
166	2	1602-7	verb	uhisohdanehdi	2.2.2.1.3	------	ᎤᎯᏐᏓᏁᏗ	0	0	0	0
166	3	1603-1	verb	uhisohdi	1.2.3	----	ᎤᎯᏐᏗ	it's lonesome	0	0	0
166	3	1603-2	verb	uhisohdv?i	1.2.2.23	-----	ᎤᎯᏐᏛᎢ	0	0	0	0
166	3	1603-3	verb	uhisohdo?i	1.2.2.3	-----	ᎤᎯᏐᏙᎢ	0	0	0	0
166	4	1604-1	adjective	uhlinigida	2.2.23.2	-.-.-	ᎤᏟᏂᎩᏓ	powerful, strong	0	0	0
166	4	1604-2	adjective	junahlinigida	2.2.2.23.2	-..-.-	ᏧᎾᏟᏂᎩᏓ	0	0	0	0
166	5	1605-1	other	uhlisda	2.4	.--	ᎤᏟᏍᏓ	quickly	0	0	0
166	6	1606-1	noun	uhlogi	2.2	-.-	ᎤᏠᎩ	his aunt	0	0	0
166	6	1606-2	noun	juhlogi	2.2	-.-	ᏧᏠᎩ	0	0	0	0
166	7	1607-1	other	uhloyi	2.4	---	ᎤᏠᏱ	same kind of	0	0	0
166	7	1607-2	other	unihloyi	2.2.4	----	ᎤᏂᏠᏱ	0	0	0	0
166	8	1608-1	other	uhna	1.4	--	ᎤᎿ	there	0	0	0
166	9	1609-1	noun	uhnaludv?i	1.2.3.4	-.---	ᎤᎿᎷᏛᎢ	island	0	0	0
166	9	1609-2	noun	duhnaludv?i	1.2.3.4	-.---	ᏚᎿᎷᏛᎢ	0	0	0	0
166	10	1610-1	verb	uhnalvga	1.23.32	----	ᎤᎿᎸᎦ	he's becoing angry	0	0	0
166	10	1610-2	verb	akinalvga	1.2.23.32	-.---	ᎠᎩᎾᎸᎦ	0	0	0	0
166	10	1610-3	verb	uhnalvjv?i	1.23.32.23	-----	ᎤᎿᎸᏨᎢ	0	0	0	0
166	10	1610-4	verb	uhnalvgo?i	1.23.32.3	-----	ᎤᎿᎸᎪᎢ	0	0	0	0
166	10	1610-5	verb	chanalvgi	2.2.1	.---	ᏣᎾᎸᎩ	0	0	0	0
166	10	1610-6	verb	uhnalv?isdi	2.23.3.2	--..-	ᎤᎿᎸᎢᏍᏗ	0	0	0	0
167	1	1611-1	verb	uhnalvha	1.23.3	-.-	ᎤᎿᎸᎭ	he's angry	0	0	0
167	1	1611-2	verb	akinalvha	1.2.23.3	-.-.-	ᎠᎩᎾᎸᎭ	0	0	0	0
167	1	1611-3	verb	uhnalvsv?i	1.23.32.23	-----	ᎤᎿᎸᏒᎢ	0	0	0	0
167	1	1611-4	verb	uhnalvso?i	1.23.32.3	-----	ᎤᎿᎸᏐᎢ	0	0	0	0
167	1	1611-5	verb	chanalvsesdi	2.23.32.3	.----	ᏣᎾᎸᏎᏍᏗ	0	0	0	0
167	2	1612-1	noun	uhnasdedla	2.1.23	----	ᎤᎿᏍᏕᏜ	root	0	0	0
167	2	1612-2	noun	juhnasdedla	2.1.23	----	ᏧᎿᏍᏕᏜ	0	0	0	0
167	3	1613-1	noun	uhnasdedlv?i	1.32.2.4	-----	ᎤᎿᏍᏕᏢᎢ	its root	0	0	0
167	3	1613-2	noun	duhnasdedlv?i	1.32.2.4	-----	ᏚᎿᏍᏕᏢᎢ	0	0	0	0
167	4	1614-1	verb	uhnasgwalo?a	1.32.2.3	--.--	ᎤᎿᏍᏆᎶᎠ	he's stubbing his toe	0	0	0
167	4	1614-2	verb	akinasgwalo?a	1.2.32.2.3	-.-.--	ᎠᎩᎾᏍᏆᎶᎠ	0	0	0	0
167	4	1614-3	verb	uhnasgwalo?v?i	1.32.2.3.23	--.---	ᎤᎿᏍᏆᎶᎥᎢ	0	0	0	0
167	4	1614-4	verb	uhnasgwalosgo?i	1.32.2.3.3	--.---	ᎤᎿᏍᏆᎶᏍᎪᎢ	0	0	0	0
167	4	1614-5	verb	chanasgwaloja	2.1.2.23	.-.--	ᏣᎾᏍᏆᎶᏣ	0	0	0	0
167	4	1614-6	verb	uhnasgwalosdi	2.1.2.1	--.--	ᎤᎿᏍᏆᎶᏍᏗ	0	0	0	0
167	5	1615-1	noun	uhnasulga	2.1.23	----	ᎤᎿᏑᎦ	possum grape	0	0	0
167	5	1615-2	noun	unihnasuga	2.2.1.23	-----	ᎤᏂᎿᏑᎦ	0	0	0	0
167	6	1616-1	noun	uhnasuhgahlv?i	1.32.2.2.4	---.--	ᎤᎿᏑᎦᏢᎢ	his toenail	0	0	0
167	6	1616-2	noun	duhnasuhgahlv?i	1.32.2.2.4	---.--	ᏚᎿᏑᎦᏢᎢ	0	0	0	0
167	7	1617-1	verb	uhnawasdiha	1.2.32.2	-.-.-	ᎤᎿᏩᏍᏗᎭ	he has a chill	0	0	0
167	7	1617-2	verb	akinawasdiha	1.2.2.32.2	-..-.-	ᎠᎩᎾᏩᏍᏗᎭ	0	0	0	0
167	7	1617-3	verb	uhnawastanv?i	1.2.32.2.23	-.-.--	ᎤᎿᏩᏍᏔᏅᎢ	0	0	0	0
167	7	1617-4	verb	uhnawasdisgo?i	1.2.32.2.3	-.----	ᎤᎿᏩᏍᏗᏍᎪᎢ	0	0	0	0
167	7	1617-5	verb	chanawasda	2.2.1	..--	ᏣᎾᏩᏍᏓ	0	0	0	0
167	7	1617-6	verb	uhnawasdohdi	2.2.1.3	-.---	ᎤᎿᏩᏍᏙᏗ	0	0	0	0
167	8	1618-1	noun	uhnawo	2.2	-.-	ᎤᎿᏬ	his shirt	0	0	0
167	8	1618-2	noun	juhnawo	2.2	-.-	ᏧᎿᏬ	0	0	0	0
167	9	1619-1	noun	uhnelvsv?i	1.2.3.4	-----	ᎤᏁᎸᏒᎢ	his scar	0	0	0
167	9	1619-2	noun	duhnelvsv?i	1.2.3.4	-----	ᏚᏁᎸᏒᎢ	0	0	0	0
167	10	1620-1	verb	uhniha	23.3	-.-	ᎤᏂᎭ	he's in bed	0	0	0
167	10	1620-2	verb	agwahniha	1.23.3	--.-	ᎠᏆᏂᎭ	0	0	0	0
167	10	1620-3	verb	uhnihv?i	23.3.23	-.--	ᎤᏂᎲᎢ	0	0	0	0
167	10	1620-4	verb	uhniho?i	23.3.3	-.--	ᎤᏂᎰᎢ	0	0	0	0
167	10	1620-5	verb	jahnihesdi	23.3.3	-.--	ᏣᏂᎮᏍᏗ	0	0	0	0
168	1	1621-1	noun	uhnihlgv?i	1.2.4	----	ᎤᏂᏡᎬᎢ	stump	0	0	0
168	1	1621-2	noun	duhnihlgv?i	1.2.4	----	ᏚᏂᏡᎬᎢ	0	0	0	0
168	2	1622-1	noun	uhnosda	2.4	---	ᎤᏃᏍᏓ	one dollar	0	0	0
168	3	1623-1	verb	uhnuwa	1.32	---	ᎤᏄᏩ	he's wearing a shirt, coat	0	0	0
168	3	1623-2	verb	agwahnuwa	1.2.32	-.--	ᎠᏆᏄᏩ	0	0	0	0
168	3	1623-3	verb	uhnuwv?i	1.32.23	----	ᎤᏄᏮᎢ	0	0	0	0
168	3	1623-4	verb	uhnuwo?i	1.32.3	----	ᎤᏄᏬᎢ	0	0	0	0
168	3	1623-5	verb	jahnuwesdi	2.32.3	.---	ᏣᏄᏪᏍᏗ	0	0	0	0
168	4	1624-1	noun	uhnvkwolatv?i	1.2.2.2.4	---.--	ᎤᏅᏉᎳᏛᎢ	rainbow	0	0	0
168	4	1624-2	noun	duhnvkwolatv?i	1.2.2.2.4	---.--	ᏚᏅᏉᎳᏛᎢ	0	0	0	0
168	5	1625-1	noun	uhnvsiyv?i	1.3.2.4	-----	ᎤᏅᏏᏴᎢ	corner	0	0	0
168	5	1625-2	noun	duhnvsiyv?i	1.3.2.4	-----	ᏚᏅᏏᏴᎢ	0	0	0	0
168	6	1626-1	adjective	uhwageda	2.2.4	-.--	ᎤᏩᎨᏓ	thick	0	0	0
168	6	1626-2	adjective	juhwageda	2.2.4	-.--	ᏧᏩᎨᏓ	0	0	0	0
168	7	1627-1	verb	uhwasga	1.2	-.-	ᎤᏩᏍᎦ	he's buying it	0	0	0
168	7	1627-2	verb	akiwasga	1.2.3	-..-	ᎠᎩᏩᏍᎦ	0	0	0	0
168	7	1627-3	verb	uhawsv?i	1.2.3	-.--	ᎤᏩᏒᎢ	0	0	0	0
168	7	1627-4	verb	uhwasgo?i	1.2.3	-..-	ᎤᏩᏍᎪᎢ	0	0	0	0
168	7	1627-5	verb	chawahi	2.2	..-	ᏣᏩᎯ	0	0	0	0
168	7	1627-6	verb	uhwahisdi	2.3.3	-..-	ᎤᏩᎯᏍᏗ	0	0	0	0
168	8	1628-1	noun	uhyehi	2.4	---	ᎤᏰᎯ	her husband	0	0	0
168	9	1629-1	verb	uhyoha	1.2	-.-	ᎤᏲᎭ	he's looking for it (inanimate)	0	0	0
168	9	1629-2	verb	agihyoha	1.2.3	-..-	ᎠᎩᏲᎭ	0	0	0	0
168	9	1629-3	verb	uhyalv?i	1.2.23	-.--	ᎤᏯᎸᎢ	0	0	0	0
168	9	1629-4	verb	uhyoho?i	1.2.3	-.--	ᎤᏲᎰᎢ	0	0	0	0
168	9	1629-5	verb	jayhga	2	--	ᏣᏱᎦ	0	0	0	0
168	9	1629-6	verb	uysdi	2	--	ᎤᏱᏍᏗ	0	0	0	0
169	1	1630-1	verb	uhyoluha	1.2.3	--.-	ᎤᏲᎷᎭ	he, it's afloat	0	0	0
169	1	1630-2	verb	akiyoluha	1.2.2.3	-.-.-	ᎠᎩᏲᎷᎭ	0	0	0	0
169	1	1630-3	verb	uhyolusv?i	1.2.3.23	-----	ᎤᏲᎷᏒᎢ	0	0	0	0
169	1	1630-4	verb	uhyoluso?i	1.2.3.3	-----	ᎤᏲᎷᏐᎢ	0	0	0	0
169	1	1630-5	verb	hihyoluhvga	2.2.2.1	.----	ᎯᏲᎷᎲᎦ	0	0	0	0
169	1	1630-6	verb	uhyoluhdi	2.2.3	----	ᎤᏲᎷᏗ	0	0	0	0
169	2	1631-1	noun	uhyona	2.23	---	ᎤᏲᎾ	horn	0	0	0
169	2	1631-2	noun	juhyona	2.23	---	ᏧᏲᎾ	0	0	0	0
169	3	1632-1	noun	uhyvdla	2.2	---	ᎤᏴᏜ	cold	0	0	0
169	4	1633-1	adjective	uhyvdla	2.4	---	ᎤᏴᏜ	cold	0	0	0
169	5	1634-1	noun	uhyvdla	2.4	---	ᎤᏴᏜ	Republican	0	0	0
169	5	1634-2	noun	Unihyvdla	2.2.4	----	ᎤᏂᏴᏜ	0	0	0	0
169	6	1635-1	verb	uhyvdla	1.2	---	ᎤᏴᏜ	it (weather) is cold	0	0	0
169	6	1635-2	verb	uhyvdlv?i	1.2.23	----	ᎤᏴᏢᎢ	0	0	0	0
169	6	1635-3	verb	uhyvdlo?i	1.2.3	----	ᎤᏴᏠᎢ	0	0	0	0
169	7	1636-1	verb	uhyvdla uniyiha	2.2 1.3.2	--- --.-	ᎤᏴᏜ ᎤᏂᏱᎭ	he has a cold	0	0	0
169	7	1636-2	verb	uhyvdla agi?niyiha	2.2 1.3.2.3	--- -.-.-	ᎤᏴᏜ ᎠᎩᏂᏱᎭ	0	0	0	0
169	7	1636-3	verb	uhyvdla uniyvhv?i	2.2 1.3.2.23	--- -----	ᎤᏴᏜ ᎤᏂᏴᎲᎢ	0	0	0	0
169	7	1636-4	verb	uhyvdla uniyisgo?i	2.2 1.3.23.3	--- ---.-	ᎤᏴᏜ ᎤᏂᏱᏍᎪᎢ	0	0	0	0
169	7	1636-5	verb	uhyvdla wija?niya	2.2 2.3.2	--- ----	ᎤᏴᏜ ᏫᏣᏂᏯ	0	0	0	0
169	7	1636-6	verb	uhyvdla uniyhdi	2.2 2.23	--- ---	ᎤᏴᏜ ᎤᏂᏱᏗ	0	0	0	0
169	8	1637-1	verb	uhyvhjinvtga	1.2.2.2	--.--	ᎤᏴᏥᏅᏗᎦ	he's choking on it	0	0	0
169	8	1637-2	verb	akiyvhjinvtga	1.2.2.2.2	-.-.--	ᎠᎩᏴᏥᏅᏗᎦ	0	0	0	0
169	8	1637-3	verb	uhyvhjinvtsv?i	1.2.2.2.23	--.---	ᎤᏴᏥᏅᏗᏨᎢ	0	0	0	0
169	8	1637-4	verb	uhyvhjinvtgo?i	1.2.2.2.3	--.---	ᎤᏴᏥᏅᏗᎪᎢ	0	0	0	0
169	8	1637-5	verb	chayvhjinvtgi	2.2.2.2	.-.--	ᏣᏴᏥᏅᏗᎩ	0	0	0	0
169	8	1637-6	verb	uhyvhjinvtsdi	2.2.2.2	--.--	ᎤᏴᏥᏅᏥᏗ	0	0	0	0
169	9	1638-1	verb	uhysde?a	1.2.3	-.--	ᎤᏴᏍᏕᎠ	he's getting drunk	0	0	0
169	9	1638-2	verb	akiyvsde?a	1.2.2.3	-..--	ᎠᎩᏴᏍᏕᎠ	0	0	0	0
169	9	1638-3	verb	uhyvsda?v?i	1.2.3.23	-.---	ᎤᏴᏍᏓᎥᎢ	0	0	0	0
169	9	1638-4	verb	uhyvsdesgo?i	1.2.3.3	-.---	ᎤᏴᏍᏕᏍᎪᎢ	0	0	0	0
169	9	1638-5	verb	chayvsdaga	2.2.2	...-	ᏣᏴᏍᏓᎦ	0	0	0	0
169	9	1638-6	verb	uhyvsdesdi	2.2.1	-.--	ᎤᏴᏍᏕᏍᏗ	0	0	0	0
170	1	1639-1	adjective	uhyvsdeda	2.2.4	-.--	ᎤᏴᏍᏕᏓ	drunk	0	0	0
170	1	1639-2	adjective	junihyvsdeda	2.2.2.4	--.--	ᏧᏂᏴᏍᏕᏓ	0	0	0	0
170	2	1640-1	noun	uhyvsdesgi	2.2.4	-.--	ᎤᏴᏍᏕᏍᎩ	drunkard	0	0	0
170	2	1640-2	noun	junihyvsdesgi	2.2.2.4	--.--	ᏧᏂᏴᏍᏕᏍᎩ	0	0	0	0
170	3	1641-1	adjective	uhyvsdi	3.2	..-	ᎤᏴᏍᏗ	strong (taste)	0	0	0
